"size_based.Assemblage" "size_based.t" "size_based.Method" "size_based.Order.q" "size_based.qD" "size_based.qD.LCL" "size_based.qD.UCL" "size_based.SC" "size_based.SC.LCL" "size_based.SC.UCL" "coverage_based.Assemblage" "coverage_based.SC" "coverage_based.t" "coverage_based.Method" "coverage_based.Order.q" "coverage_based.qD" "coverage_based.qD.LCL" "coverage_based.qD.UCL"
"29" "D02" 10 "Rarefaction" 1 12.2471883068979 10.6416019464928 13.852774667303 0.873362656399598 0.830001264073345 0.916724048725851 "D02" 0.873362838493824 10 "Rarefaction" 1 12.2471909871079 10.6158148665479 13.8785671076678
"30" "D02" 12 "Rarefaction" 1 12.7740421618011 11.0973557998578 14.4507285237444 0.906096166629074 0.867184672629726 0.945007660628421 "D02" 0.906095953278105 12 "Rarefaction" 1 12.7740384049222 11.10173437449 14.4463424353544
"31" "D02" 13 "Rarefaction" 1 12.9846241356909 11.2793240059361 14.6899242654456 0.918855654838312 0.881795342077972 0.955915967598651 "D02" 0.918855580802847 13 "Rarefaction" 1 12.9846228098752 11.2901867609749 14.6790588587755
"32" "D02" 14 "Rarefaction" 1 13.1682241332309 11.4378983065081 14.8985499599538 0.929719996938504 0.89428384541921 0.965156148457798 "D02" 0.929719827902856 14 "Rarefaction" 1 13.1682210348732 11.4498657904508 14.8865762792957
"33" "D02" 16 "Rarefaction" 1 13.4717559049595 11.6999175980458 15.2435942118731 0.946845921070366 0.914030736677938 0.979661105462794 "D02" 0.946845994003897 16 "Rarefaction" 1 13.4717571778602 11.6919877910427 15.2515265646777
"34" "D02" 17 "Rarefaction" 1 13.598249001493 11.809067184148 15.3874308188379 0.953525777815098 0.921732649766813 0.985318905863383 "D02" 0.953525720573699 17 "Rarefaction" 1 13.5982478218443 11.7812142109434 15.4152814327453
"35" "D02" 19 "Rarefaction" 1 13.8127490811002 11.9941134603682 15.6313847018322 0.96390787159949 0.933639884136446 0.994175859062533 "D02" 0.963908031849145 19 "Rarefaction" 1 13.8127498197616 11.9263853698169 15.6991142697063
"36" "D02" 20 "Rarefaction" 1 13.9043471655607 12.07312358248 15.7355707486415 0.967852541900054 0.938107254623235 0.997597829176873 "D02" 0.967852436285191 20 "Rarefaction" 1 13.9043444637899 11.984924378005 15.8237645495748
"37" "D02" 21 "Rarefaction" 1 13.9874111075771 12.1447718683977 15.8300503467566 0.971098601085154 0.941726415789855 1 "D02" 0.971098483939843 21 "Rarefaction" 1 13.9874077809787 12.0382583400385 15.9365572219189
"38" "D02" 23 "Rarefaction" 1 14.1323216369358 12.2697817584076 15.9948615154641 0.975812846946868 0.946757340729567 1 "D02" 0.975812786333216 23 "Rarefaction" 1 14.1323193459107 12.12823507428 16.1364036175414
"39" "D02" 24 "Rarefaction" 1 14.1959496813723 12.3246866899507 16.067212672794 0.977414750198255 0.948307224229426 1 "D02" 0.97741473711734 24 "Rarefaction" 1 14.1959490711715 12.1730359504556 16.2188621918875
"40" "D02" 26 "Rarefaction" 1 14.3090613726829 12.4223381002941 16.1957846450717 0.979381443298969 0.949743425744334 1 "D02" 0.979381443298969 26 "Rarefaction" 1 14.2981685486162 12.254119397476 16.3422176997564
"41" "D02" 27 "Observed" 1 14.3596579066973 12.4660493634466 16.253266449948 0.980145093547155 0.950548069025287 1 "D02" 0.980145093547155 27 "Observed" 1 14.3596579066973 12.309832524637 16.4094832887576
"42" "D02" 28 "Extrapolation" 1 14.4084483285274 12.5081370236094 16.3087596334454 0.980880460452816 0.951506441283575 1 "D02" 0.980880460452816 28 "Extrapolation" 1 14.4084483285274 12.3514899052004 16.4654067518544
"43" "D02" 1 "Rarefaction" 2 3.59259259259259 3.00248388330455 4.18270130188063 0.272006344171295 0.206896873116155 0.337115815226434 "D02" 0.272008856511688 1 "Rarefaction" 2 3.59261652267707 3.04291482831928 4.14231821703486
"44" "D02" 2 "Rarefaction" 2 5.64870231827838 4.84377336771548 6.45363126884127 0.448088818398097 0.372083453704013 0.524094183092182 "D02" 0.44808842127125 2 "Rarefaction" 2 5.64869658954482 4.70528027466046 6.59211290442919
"45" "D02" 3 "Rarefaction" 2 6.98036865833477 6.02523866952867 7.93549864714086 0.566677240285487 0.494067936690439 0.639286543880534 "D02" 0.566675229831574 3 "Rarefaction" 2 6.98034141837271 5.89822388229974 8.06245895444568
"46" "D02" 5 "Rarefaction" 2 8.60284705518279 7.40946103387478 9.7962330764908 0.711874947105787 0.650780049004402 0.772969845207171 "D02" 0.711875814784271 5 "Rarefaction" 2 8.60285566048734 7.34455411347794 9.86115720749674
"47" "D02" 6 "Rarefaction" 2 9.13358721624853 7.84379642118834 10.4233780113087 0.759186353762776 0.702798846573247 0.815573860952306 "D02" 0.759185605697531 6 "Rarefaction" 2 9.13357772684805 7.81640487813135 10.4507505755647
"48" "D02" 7 "Rarefaction" 2 9.55462935065223 8.18099093465583 10.9282677666486 0.796698586039689 0.744282847615747 0.84911432446363 "D02" 0.796698427829324 7 "Rarefaction" 2 9.55462736999927 8.18689841261654 10.922356327382
"49" "D02" 9 "Rarefaction" 2 10.1803578859758 8.6695320427214 11.6911837292303 0.852328993519397 0.80631883663388 0.898339150404913 "D02" 0.852328821856396 9 "Rarefaction" 2 10.1803557640241 8.72385627387994 11.6368552541683
"50" "D02" 10 "Rarefaction" 2 10.4191795291151 8.85193337660331 11.986425681627 0.873362656399598 0.830001264073345 0.916724048725851 "D02" 0.873362838493824 10 "Rarefaction" 2 10.4191814566323 8.92150719868823 11.9168557145763
"51" "D02" 12 "Rarefaction" 2 10.7991877455525 9.13747240144863 12.4609030896564 0.906096166629074 0.867184672629726 0.945007660628421 "D02" 0.906095953278105 12 "Rarefaction" 2 10.7991850265538 9.2235645067916 12.3748055463159
"52" "D02" 13 "Rarefaction" 2 10.9528306435504 9.25127320337953 12.6543880837212 0.918855654838312 0.881795342077972 0.955915967598651 "D02" 0.918855580802847 13 "Rarefaction" 2 10.9528296762209 9.33980606322043 12.5658532892213
"53" "D02" 14 "Rarefaction" 2 11.0880471380471 9.35063833265388 12.8254559434404 0.929719996938504 0.89428384541921 0.965156148457798 "D02" 0.929719827902856 14 "Rarefaction" 2 11.0880448561894 9.43844493130281 12.7376447810761
"54" "D02" 16 "Rarefaction" 2 11.3150402978689 9.5157852314027 13.1142953643351 0.946845921070366 0.914030736677938 0.979661105462794 "D02" 0.946845994003897 16 "Rarefaction" 2 11.3150412658505 9.5917137369047 13.0383687947962
"55" "D02" 17 "Rarefaction" 2 11.4112323910813 9.58513999299557 13.237324789167 0.953525777815098 0.921732649766813 0.985318905863383 "D02" 0.953525720573699 17 "Rarefaction" 2 11.4112314940136 9.65136978350649 13.1710932045207
"56" "D02" 19 "Rarefaction" 2 11.5769907096067 9.70377285926756 13.4502085599459 0.96390787159949 0.933639884136446 0.994175859062533 "D02" 0.963908031849145 19 "Rarefaction" 2 11.5769912895371 9.74783975345387 13.4061428256204
"57" "D02" 20 "Rarefaction" 2 11.6489052693732 9.75489566112516 13.5429148776213 0.967852541900054 0.938107254623235 0.997597829176873 "D02" 0.967852436285191 20 "Rarefaction" 2 11.6489031481863 9.78833648957671 13.5094698067959
"58" "D02" 21 "Rarefaction" 2 11.7147450368729 9.80151619878312 13.6279738749626 0.971098601085154 0.941726415789855 1 "D02" 0.971098483939843 21 "Rarefaction" 2 11.7147424000793 9.82492063456775 13.6045641655909
"59" "D02" 23 "Rarefaction" 2 11.8310392827254 9.88343380647625 13.7786447589746 0.975812846946868 0.946757340729567 1 "D02" 0.975812786333216 23 "Rarefaction" 2 11.8310374367166 9.89197946601936 13.7700954074138
"60" "D02" 24 "Rarefaction" 2 11.8826472374013 9.91961080114524 13.8456836736575 0.977414750198255 0.948307224229426 1 "D02" 0.97741473711734 24 "Rarefaction" 2 11.8826467424747 9.92722034288137 13.838073142068
"61" "D02" 26 "Rarefaction" 2 11.9750651424096 9.98412566363729 13.9660046211819 0.979381443298969 0.949743425744334 1 "D02" 0.979381443298969 26 "Rarefaction" 2 11.9661464192795 9.99287970912444 13.9394131294345
"62" "D02" 27 "Observed" 2 12.0166028097063 10.0130094151829 14.0201962042296 0.980145093547155 0.950548069025287 1 "D02" 0.980145093547155 27 "Observed" 2 12.0166028097063 10.0378214120573 13.9953842073552
"63" "D02" 28 "Extrapolation" 2 12.055432356896 10.0399468062903 14.0709179075016 0.980880460452816 0.951506441283575 1 "D02" 0.980880460452816 28 "Extrapolation" 2 12.055432356896 10.0695382259343 14.0413264878577
"64" "D15" 1 "Rarefaction" 0 3.59259259259259 2.99421899918786 4.19096618599733 0.272006344171295 0.206667388273468 0.337345300069121 "D15" 0.272008856511688 1 "Rarefaction" 0 3.59262303181187 3.04504838337262 4.14019768025112
"65" "D15" 2 "Rarefaction" 0 6.20797720797721 5.30501229882628 7.11094211712814 0.448088818398097 0.371372093923232 0.524805542872962 "D15" 0.44808842127125 2 "Rarefaction" 0 6.20796992099179 5.14067043160006 7.27526941038351
"66" "D15" 3 "Rarefaction" 0 8.19076923076923 7.09086199451853 9.29067646701992 0.566677240285487 0.493204512172774 0.6401499683982 "D15" 0.566675229831574 3 "Rarefaction" 0 8.19072867167583 6.90334702140425 9.4781103219474
"67" "D15" 5 "Rarefaction" 0 11.0040381518642 9.65186582434107 12.3562104793874 0.711874947105787 0.650265476496162 0.773484417715411 "D15" 0.711875814784271 5 "Rarefaction" 0 11.0040549350069 9.42389220308707 12.5842176669267
"68" "D15" 6 "Rarefaction" 0 12.0391540826323 10.6012077054399 13.4771004598248 0.759186353762776 0.70264234440671 0.815730363118843 "D15" 0.759185605697531 6 "Rarefaction" 0 12.0391355752151 10.3584496711973 13.7198214792328
"69" "D15" 7 "Rarefaction" 0 12.9042994042994 11.3973276895425 14.4112711190564 0.796698586039689 0.744502163087848 0.848895008991529 "D15" 0.796698427829324 7 "Rarefaction" 0 12.9042953345104 11.1400232188411 14.6685674501798
"70" "D15" 9 "Rarefaction" 0 14.2556099278296 12.6437015448655 15.8675183107938 0.852328993519397 0.807120991616224 0.897536995422569 "D15" 0.852328821856396 9 "Rarefaction" 0 14.255605281241 12.3542615345452 16.1569490279368
"71" "D15" 10 "Rarefaction" 0 14.7861316918525 13.1325597425048 16.4397036412002 0.873362656399598 0.830972949035173 0.915752363764023 "D15" 0.873362838493824 10 "Rarefaction" 0 14.7861359927317 12.8229741106691 16.7492978747942
"72" "D15" 12 "Rarefaction" 0 15.6323775041906 13.9077611080095 17.3569939003717 0.906096166629074 0.868297272632153 0.943895060625994 "D15" 0.906095953278105 12 "Rarefaction" 0 15.6323714630349 13.5355554523661 17.7291874737038
"73" "D15" 13 "Rarefaction" 0 15.9697357203751 14.2132988460315 17.7261725947187 0.918855654838312 0.882913820346613 0.95479748933001 "D15" 0.918855580802847 13 "Rarefaction" 0 15.9697335963814 13.7635864077287 18.1758807850341
"74" "D15" 14 "Rarefaction" 0 16.2612542937338 14.4743161706721 18.0481924167954 0.929719996938504 0.895384242040733 0.964055751836275 "D15" 0.929719827902856 14 "Rarefaction" 0 16.2612493741867 13.8837390539078 18.6387596944657
"75" "D15" 16 "Rarefaction" 0 16.7329851943124 14.886728275751 18.5792421128738 0.946845921070366 0.915054336551023 0.978637505589708 "D15" 0.946845994003897 16 "Rarefaction" 0 16.7329871159535 13.8027833468143 19.6631908850928
"76" "D15" 17 "Rarefaction" 0 16.9239461445411 15.0480576322388 18.7998346568434 0.953525777815098 0.922703942520778 0.984347613109419 "D15" 0.953525720573699 17 "Rarefaction" 0 16.9239443636785 13.6067899698849 20.2410987574721
"77" "D15" 19 "Rarefaction" 0 17.2375969280317 15.3010854710445 19.1741083850189 0.96390787159949 0.93447861683298 0.993337126365999 "D15" 0.963908031849145 19 "Rarefaction" 0 17.2375979736652 13.1720313899903 21.3031645573401
"78" "D15" 20 "Rarefaction" 0 17.3672612411743 15.3993395922953 19.3351828900534 0.967852541900054 0.938863321030913 0.996841762769195 "D15" 0.967852436285191 20 "Rarefaction" 0 17.3672574166046 12.9762737736316 21.7582410595777
"79" "D15" 21 "Rarefaction" 0 17.4827539610148 15.482452762905 19.4830551591246 0.971098601085154 0.942387505445744 0.999809696724565 "D15" 0.971098483939843 21 "Rarefaction" 0 17.4827493356878 12.8186181134988 22.1468805578767
"80" "D15" 23 "Rarefaction" 0 17.6809686609687 15.6123454633779 19.7495918585595 0.975812846946868 0.947190730734777 1 "D15" 0.975812786333216 23 "Rarefaction" 0 17.6809655379908 12.5897133076167 22.7722177683649
"81" "D15" 24 "Rarefaction" 0 17.7678632478632 15.6629636849056 19.8727628108209 0.977414750198255 0.94860912183045 1 "D15" 0.97741473711734 24 "Rarefaction" 0 17.7678624145334 12.5257739747915 23.0099508542753
"82" "D15" 26 "Rarefaction" 0 17.9259259259259 15.7433191296767 20.1085327221751 0.979381443298969 0.949754151969088 1 "D15" 0.979381443298969 26 "Rarefaction" 0 17.9105225614169 12.4810400974925 23.3400050253412
"83" "D15" 27 "Observed" 0 18 15.775532299123 20.224467700877 0.980145093547155 0.95034376032011 1 "D15" 0.980145093547155 27 "Observed" 0 18 12.4982299085585 23.5017700914415
"84" "D15" 28 "Extrapolation" 0 18.0713305898491 15.8024058093324 20.3402553703658 0.980880460452816 0.951188636298979 1 "D15" 0.980880460452816 28 "Extrapolation" 0 18.0713305898491 12.500989634702 23.6416715449962
"85" "D15" 1 "Rarefaction" 1 3.59259259259259 2.99421899918786 4.19096618599733 0.272006344171295 0.206667388273468 0.337345300069121 "D15" 0.272008856511688 1 "Rarefaction" 1 3.59262003554566 3.04564722928964 4.13959284180168
"86" "D15" 2 "Rarefaction" 1 5.95053339942843 5.10248063999315 6.7985861588637 0.448088818398097 0.371372093923232 0.524805542872962 "D15" 0.44808842127125 2 "Rarefaction" 1 5.95052682973302 4.96809884270288 6.93295481676317
"87" "D15" 3 "Rarefaction" 1 7.59888189778593 6.59519439477676 8.60256940079511 0.566677240285487 0.493204512172774 0.6401499683982 "D15" 0.566675229831574 3 "Rarefaction" 1 7.59884817991743 6.44974654264735 8.7479498171875
"88" "D15" 5 "Rarefaction" 1 9.73247336155176 8.51433266636636 10.9506140567372 0.711874947105787 0.650265476496162 0.773484417715411 "D15" 0.711875814784271 5 "Rarefaction" 1 9.73248511872902 8.37706875054316 11.0879014869149
"89" "D15" 6 "Rarefaction" 1 10.4576082029733 9.15985074410407 11.7553656618425 0.759186353762776 0.70264234440671 0.815730363118843 "D15" 0.759185605697531 6 "Rarefaction" 1 10.4575952378815 9.04119624512675 11.8739942306363
"90" "D15" 7 "Rarefaction" 1 11.0403941705062 9.67591563913657 12.4048727018758 0.796698586039689 0.744502163087848 0.848895008991529 "D15" 0.796698427829324 7 "Rarefaction" 1 11.040391428983 9.5772328399906 12.5035500179755
"91" "D15" 9 "Rarefaction" 1 11.9137589290971 10.4447898511344 13.3827280070599 0.852328993519397 0.807120991616224 0.897536995422569 "D15" 0.852328821856396 9 "Rarefaction" 1 11.913755963213 10.3816077726538 13.4459041537722
"92" "D15" 10 "Rarefaction" 1 12.2471883068979 10.7369054857758 13.75747112802 0.873362656399598 0.830972949035173 0.915752363764023 "D15" 0.873362838493824 10 "Rarefaction" 1 12.2471909871079 10.686992685004 13.8073892892117
"93" "D15" 12 "Rarefaction" 1 12.7740421618011 11.1967948288323 14.3512894947699 0.906096166629074 0.868297272632153 0.943895060625994 "D15" 0.906095953278105 12 "Rarefaction" 1 12.7740384049222 11.1630670035178 14.3850098063266
"94" "D15" 13 "Rarefaction" 1 12.9846241356909 11.379983108577 14.5892651628047 0.918855654838312 0.882913820346613 0.95479748933001 "D15" 0.918855580802847 13 "Rarefaction" 1 12.9846228098752 11.3450088762674 14.6242367434831
"95" "D15" 14 "Rarefaction" 1 13.1682241332309 11.5393711511809 14.797077115281 0.929719996938504 0.895384242040733 0.964055751836275 "D15" 0.929719827902856 14 "Rarefaction" 1 13.1682210348732 11.4950432991539 14.8413987705925
"96" "D15" 16 "Rarefaction" 1 13.4717559049595 11.8021176118934 15.1413941980256 0.946845921070366 0.915054336551023 0.978637505589708 "D15" 0.946845994003897 16 "Rarefaction" 1 13.4717571778602 11.7130826952475 15.230431660473
"97" "D15" 17 "Rarefaction" 1 13.598249001493 11.9112987796979 15.285199223288 0.953525777815098 0.922703942520778 0.984347613109419 "D15" 0.953525720573699 17 "Rarefaction" 1 13.5982478218443 11.7887944886235 15.4077011550652
"98" "D15" 19 "Rarefaction" 1 13.8127490811002 12.0959570338818 15.5295411283186 0.96390787159949 0.93447861683298 0.993337126365999 "D15" 0.963908031849145 19 "Rarefaction" 1 13.8127498197616 11.9132439315749 15.7122557079483
"99" "D15" 20 "Rarefaction" 1 13.9043471655607 12.174609795336 15.6340845357854 0.967852541900054 0.938863321030913 0.996841762769195 "D15" 0.967852436285191 20 "Rarefaction" 1 13.9043444637899 11.9683891395806 15.8402997879992
"100" "D15" 21 "Rarefaction" 1 13.9874111075771 12.2458242286586 15.7289979864957 0.971098601085154 0.942387505445744 0.999809696724565 "D15" 0.971098483939843 21 "Rarefaction" 1 13.9874077809787 12.0227293727172 15.9520861892402
"101" "D15" 23 "Rarefaction" 1 14.1323216369358 12.3698098994363 15.8948333744354 0.975812846946868 0.947190730734777 1 "D15" 0.975812786333216 23 "Rarefaction" 1 14.1323193459107 12.1194157864084 16.1452229054129
"102" "D15" 24 "Rarefaction" 1 14.1959496813723 12.4241533356805 15.9677460270641 0.977414750198255 0.94860912183045 1 "D15" 0.97741473711734 24 "Rarefaction" 1 14.1959490711715 12.1677230361334 16.2241751062096
"103" "D15" 26 "Rarefaction" 1 14.3090613726829 12.5206375366982 16.0974852086677 0.979381443298969 0.949754151969088 1 "D15" 0.979381443298969 26 "Rarefaction" 1 14.2981685486162 12.2523313607281 16.3440057365043
"104" "D15" 27 "Observed" 1 14.3596579066973 12.5637593566702 16.1555564567244 0.980145093547155 0.95034376032011 1 "D15" 0.980145093547155 27 "Observed" 1 14.3596579066973 12.3077021256977 16.4116136876968
"105" "D15" 28 "Extrapolation" 1 14.4084483285274 12.6052597727832 16.2116368842717 0.980880460452816 0.951188636298979 1 "D15" 0.980880460452816 28 "Extrapolation" 1 14.4084483285274 12.350858844059 16.4660378129959
"106" "D15" 1 "Rarefaction" 2 3.59259259259259 2.99421899918786 4.19096618599733 0.272006344171295 0.206667388273468 0.337345300069121 "D15" 0.272008856511688 1 "Rarefaction" 2 3.59261652267707 3.04517675660388 4.14005628875026
"107" "D15" 2 "Rarefaction" 2 5.64870231827838 4.85500272406639 6.44240191249036 0.448088818398097 0.371372093923232 0.524805542872962 "D15" 0.44808842127125 2 "Rarefaction" 2 5.64869658954482 4.76555775045842 6.53183542863123
"108" "D15" 3 "Rarefaction" 2 6.98036865833477 6.0591612896559 7.90157602701364 0.566677240285487 0.493204512172774 0.6401499683982 "D15" 0.566675229831574 3 "Rarefaction" 2 6.98034141837271 5.96848873004812 7.9921941066973
"109" "D15" 5 "Rarefaction" 2 8.60284705518279 7.47779206010347 9.7279020502621 0.711874947105787 0.650265476496162 0.773484417715411 "D15" 0.711875814784271 5 "Rarefaction" 2 8.60285566048734 7.42189324984834 9.78381807112634
"110" "D15" 6 "Rarefaction" 2 9.13358721624853 7.92398002675905 10.343194405738 0.759186353762776 0.70264234440671 0.815730363118843 "D15" 0.759185605697531 6 "Rarefaction" 2 9.13357772684805 7.89710199498662 10.3700534587095
"111" "D15" 7 "Rarefaction" 2 9.55462935065223 8.27054893398684 10.8387097673176 0.796698586039689 0.744502163087848 0.848895008991529 "D15" 0.796698427829324 7 "Rarefaction" 2 9.55462736999927 8.2698252836655 10.839429456333
"112" "D15" 9 "Rarefaction" 2 10.1803578859758 8.77280206193446 11.5879137100172 0.852328993519397 0.807120991616224 0.897536995422569 "D15" 0.852328821856396 9 "Rarefaction" 2 10.1803557640241 8.80889942168331 11.5518121063649
"113" "D15" 10 "Rarefaction" 2 10.4191795291151 8.96033342810014 11.8780256301301 0.873362656399598 0.830972949035173 0.915752363764023 "D15" 0.873362838493824 10 "Rarefaction" 2 10.4191814566323 9.00655285044882 11.8318100628158
"114" "D15" 12 "Rarefaction" 2 10.7991877455525 9.25388882407668 12.3444866670283 0.906096166629074 0.868297272632153 0.943895060625994 "D15" 0.906095953278105 12 "Rarefaction" 2 10.7991850265538 9.30756981003125 12.2908002430763
"115" "D15" 13 "Rarefaction" 2 10.9528306435504 9.37087483768145 12.5347864494193 0.918855654838312 0.882913820346613 0.95479748933001 "D15" 0.918855580802847 13 "Rarefaction" 2 10.9528296762209 9.42200277175531 12.4836565806865
"116" "D15" 14 "Rarefaction" 2 11.0880471380471 9.47301479791055 12.7030794781837 0.929719996938504 0.895384242040733 0.964055751836275 "D15" 0.929719827902856 14 "Rarefaction" 2 11.0880448561894 9.51801654763823 12.6580731647406
